145.00 ,2019/07/11 20:00,2216.1399,2724.8301,0.011354763,0.036285395,
146.00 ,2019/07/11 21:00,2216.1399,2724.9099,0.011354763,0.039210217,
147.00 ,2019/07/11 22:00,2215.99,2724.9099,0.005860641,0.039210217,
148.00 ,2019/07/11 23:00,2215.9099,2724.6001,0.002924823,0.027855455,
149.00 ,2019/07/12 00:00,2216.21,2724.98,0.013924062,0.041779517,
150.00 ,2019/07/12 01:00,2216.1399,2724.98,0.011354763,0.041779517,
151.00 ,2019/07/12 02:00,2216.1399,2724.8301,0.011354763,0.036285395,
152.00 ,2019/07/12 03:00,2216.21,2724.8301,0.013924062,0.036285395,
153.00 ,2019/07/12 04:00,2216.21,2724.9099,0.013924062,0.039210217,
154.00 ,2019/07/12 05:00,2216.0601,2724.98,0.00842994,0.041779517,
155.00 ,2019/07/12 06:00,2215.99,2724.8301,0.005860641,0.036285395,
156.00 ,2019/07/12 07:00,2216.1399,2724.9099,0.011354763,0.039210217,
157.00 ,2019/07/12 08:00,2216.21,2725.1299,0.013924062,0.047273638,
158.00 ,2019/07/12 09:00,2216.21,2724.9099,0.013924062,0.039210217,
159.00 ,2019/07/12 10:00,2216.29,2724.75,0.016856215,0.033349577,
160.00 ,2019/07/12 11:00,2215.6799,2724.6799,-0.005505118,0.030780277,
161.00 ,2019/07/12 12:00,2215.9099,2724.6799,0.002924823,0.030780277,
162.00 ,2019/07/12 13:00,2216.21,2724.8301,0.013924062,0.036285395,
163.00 ,2019/07/12 14:00,2216.1399,2725.0601,0.011354763,0.044715335,
164.00 ,2019/07/12 15:00,2216.3701,2725.29,0.019792034,0.053141609,
165.00 ,2019/07/12 16:00,2216.4399,2725.29,0.022350337,0.053141609,
166.00 ,2019/07/12 17:00,2216.52,2725.3601,0.025286156,0.055710908,
167.00 ,2019/07/12 18:00,2216.3701,2725.21,0.019792034,0.050209456,
168.00 ,2019/07/12 19:00,2216.21,2725.21,0.013924062,0.050209456,
169.00 ,2019/07/12 20:00,2216.1399,2725.29,0.011354763,0.053141609,
170.00 ,2019/07/12 21:00,2216.4399,2725.4399,0.022350337,0.058635731,
171.00 ,2019/07/12 22:00,2216.3701,2725.29,0.019792034,0.053141609,
172.00 ,2019/07/12 23:00,2216.21,2725.21,0.013924062,0.050209456,
173.00 ,2019/07/13 00:00,2216.52,2725.4399,0.025286156,0.058635731,
174.00 ,2019/07/13 01:00,2216.6699,2725.29,0.030780277,0.053141609,
175.00 ,2019/07/13 02:00,2216.6001,2725.6699,0.028221974,0.067065671,
176.00 ,2019/07/13 03:00,2216.52,2725.5901,0.025286156,0.064140848,
177.00 ,2019/07/13 04:00,2216.52,2725.52,0.025286156,0.061571549,
178.00 ,2019/07/13 05:00,2216.4399,2725.3601,0.022350337,0.055710908,
179.00 ,2019/07/13 06:00,2216.0601,2725.0601,0.00842994,0.044715335,
180.00 ,2019/07/13 07:00,2216.0601,2724.8301,0.00842994,0.036285395,
181.00 ,2019/07/13 08:00,2216.1399,2725.21,0.011354763,0.050209456,
182.00 ,2019/07/13 09:00,2216.0601,2725.1299,0.00842994,0.047273638,
183.00 ,2019/07/13 10:00,2216.21,2725.29,0.013924062,0.053141609,
184.00 ,2019/07/13 11:00,2216.3701,2725.29,0.019792034,0.053141609,
185.00 ,2019/07/13 12:00,2216.3701,2725.3601,0.019792034,0.055710908,
186.00 ,2019/07/13 13:00,2216.52,2725.52,0.025286156,0.061571549,
187.00 ,2019/07/13 14:00,2216.1399,2725.29,0.011354763,0.053141609,
188.00 ,2019/07/13 15:00,2216.21,2724.98,0.013924062,0.041779517,
189.00 ,2019/07/13 16:00,2216.1399,2725.1299,0.011354763,0.047273638,
190.00 ,2019/07/13 17:00,2216.29,2725.29,0.016856215,0.053141609,
191.00 ,2019/07/13 18:00,2216.52,2725.3601,0.025286156,0.055710908,
