340.00 ,2019/07/21 08:00,1040.905,0.0133104,
341.00 ,2019/07/21 09:00,1040.905,0.0133104,
342.00 ,2019/07/21 10:00,1040.905,0.0133104,
343.00 ,2019/07/21 11:00,1040.905,0.0133104,
344.00 ,2019/07/21 12:00,1040.905,0.0133104,
345.00 ,2019/07/21 13:00,1040.905,0.0133104,
346.00 ,2019/07/21 14:00,1040.905,0.0133104,
347.00 ,2019/07/21 15:00,1040.905,0.0133104,
348.00 ,2019/07/21 16:00,1040.905,0.0133104,
349.00 ,2019/07/21 17:00,1040.905,0.0133104,
350.00 ,2019/07/21 18:00,1040.905,0.0133104,
351.00 ,2019/07/21 19:00,1040.905,0.0133104,
352.00 ,2019/07/21 20:00,1040.905,0.0133104,
353.00 ,2019/07/21 21:00,1040.905,0.0133104,
354.00 ,2019/07/21 22:00,1040.905,0.0133104,
355.00 ,2019/07/21 23:00,1040.905,0.0133104,
356.00 ,2019/07/22 00:00,1040.905,0.0133104,
357.00 ,2019/07/22 01:00,1040.905,0.0133104,
358.00 ,2019/07/22 02:00,1040.905,0.0133104,
359.00 ,2019/07/22 03:00,1040.905,0.0133104,
360.00 ,2019/07/22 04:00,1040.905,0.0133104,
361.00 ,2019/07/22 05:00,1040.905,0.0133104,
362.00 ,2019/07/22 07:00,1040.905,0.0133104,
363.00 ,2019/07/22 08:00,1040.905,0.0133104,
364.00 ,2019/07/22 09:00,1040.905,0.0133104,
365.00 ,2019/07/22 10:00,1040.905,0.0133104,
366.00 ,2019/07/22 11:00,1040.905,0.0133104,
367.00 ,2019/07/22 12:00,1040.905,0.0133104,
368.00 ,2019/07/22 13:00,1040.905,0.0133104,
369.00 ,2019/07/22 14:00,1040.905,0.0133104,
370.00 ,2019/07/22 15:00,1040.905,0.0133104,
371.00 ,2019/07/22 16:00,1040.905,0.0133104,
372.00 ,2019/07/22 17:00,1040.905,0.0133104,
373.00 ,2019/07/22 18:00,1040.905,0.0133104,
374.00 ,2019/07/22 19:00,1040.905,0.0133104,
375.00 ,2019/07/22 20:00,1040.905,0.0133104,
376.00 ,2019/07/22 21:00,1040.905,0.0133104,
377.00 ,2019/07/22 22:00,1040.905,0.0133104,
378.00 ,2019/07/22 23:00,1040.905,0.0133104,
379.00 ,2019/07/23 00:00,1040.905,0.0133104,
380.00 ,2019/07/23 01:00,1040.905,0.0133104,
381.00 ,2019/07/23 02:00,1040.79,0.0123904,
382.00 ,2019/07/23 03:00,1040.85,0.0128704,
383.00 ,2019/07/23 04:00,1040.79,0.0123904,
384.00 ,2019/07/23 05:00,1040.84,0.0127904,
385.00 ,2019/07/23 06:00,1040.77,0.0122304,
386.00 ,2019/07/23 07:00,1040.85,0.0128704,
387.00 ,2019/07/23 08:00,1040.79,0.0123904,
388.00 ,2019/07/23 09:00,1040.84,0.0127904,
389.00 ,2019/07/23 10:00,1040.8,0.0124704,
390.00 ,2019/07/23 11:00,1040.79,0.0123904,
391.00 ,2019/07/23 12:00,1040.89,0.0131904,
392.00 ,2019/07/23 13:00,1040.85,0.0128704,
393.00 ,2019/07/23 14:00,1040.76,0.0121504,
394.00 ,2019/07/23 15:00,1040.78,0.0123104,
395.00 ,2019/07/23 16:00,1040.8,0.0124704,
396.00 ,2019/07/23 17:00,1040.84,0.0127904,
397.00 ,2019/07/23 18:00,1040.9,0.0132704,
398.00 ,2019/07/23 19:00,1040.77,0.0122304,
399.00 ,2019/07/23 20:00,1040.88,0.0131104,
400.00 ,2019/07/23 21:00,1040.78,0.0123104,
401.00 ,2019/07/23 22:00,1040.76,0.0121504,
402.00 ,2019/07/23 23:00,1040.8101,0.0125512,
403.00 ,2019/07/24 00:00,1040.8,0.0124704,
404.00 ,2019/07/24 01:00,1040.76,0.0121504,
405.00 ,2019/07/24 02:00,1040.78,0.0123104,
406.00 ,2019/07/24 03:00,1040.76,0.0121504,
407.00 ,2019/07/24 04:00,1040.8,0.0124704,
408.00 ,2019/07/24 05:00,1040.83,0.0127104,
409.00 ,2019/07/24 06:00,1040.76,0.0121504,
410.00 ,2019/07/24 07:00,1040.78,0.0123104,
411.00 ,2019/07/24 08:00,1040.89,0.0131904,
412.00 ,2019/07/24 09:00,1040.89,0.0131904,
413.00 ,2019/07/24 10:00,1040.78,0.0123104,
414.00 ,2019/07/24 11:00,1040.87,0.0130304,
415.00 ,2019/07/24 12:00,1040.89,0.0131904,
416.00 ,2019/07/24 13:00,1040.78,0.0123104,
417.00 ,2019/07/24 14:00,1040.76,0.0121504,
418.00 ,2019/07/24 15:00,1040.84,0.0127904,
419.00 ,2019/07/24 16:00,1040.8101,0.0125512,
420.00 ,2019/07/24 17:00,1040.8,0.0124704,
421.00 ,2019/07/24 18:00,1040.79,0.0123904,
422.00 ,2019/07/24 19:00,1040.8199,0.0126296,
423.00 ,2019/07/24 20:00,1040.89,0.0131904,
424.00 ,2019/07/24 21:00,1040.78,0.0123104,
425.00 ,2019/07/24 22:00,1040.87,0.0130304,
426.00 ,2019/07/24 23:00,1040.77,0.0122304,
427.00 ,2019/07/25 00:00,1040.88,0.0131104,
428.00 ,2019/07/25 01:00,1040.77,0.0122304,
429.00 ,2019/07/25 02:00,1040.76,0.0121504,
430.00 ,2019/07/25 03:00,1040.86,0.0129504,
431.00 ,2019/07/25 04:00,1040.87,0.0130304,
432.00 ,2019/07/25 05:00,1040.8199,0.0126296,
433.00 ,2019/07/25 06:00,1040.86,0.0129504,
434.00 ,2019/07/25 07:00,1040.85,0.0128704,
435.00 ,2019/07/25 08:00,1040.87,0.0130304,
436.00 ,2019/07/25 09:00,1040.84,0.0127904,
437.00 ,2019/07/25 10:00,1040.78,0.0123104,
438.00 ,2019/07/25 11:00,1040.85,0.0128704,
439.00 ,2019/07/25 12:00,1040.8101,0.0125512,
440.00 ,2019/07/25 13:00,1040.87,0.0130304,
441.00 ,2019/07/25 14:00,1040.77,0.0122304,
442.00 ,2019/07/25 15:00,1040.8199,0.0126296,
443.00 ,2019/07/25 16:00,1040.77,0.0122304,
444.00 ,2019/07/25 17:00,1040.88,0.0131104,
445.00 ,2019/07/25 18:00,1040.85,0.0128704,
446.00 ,2019/07/25 19:00,1040.78,0.0123104,
447.00 ,2019/07/25 20:00,1040.86,0.0129504,
448.00 ,2019/07/25 21:00,1040.89,0.0131904,
449.00 ,2019/07/25 22:00,1040.86,0.0129504,
450.00 ,2019/07/25 23:00,1040.88,0.0131104,
451.00 ,2019/07/26 00:00,1040.8,0.0124704,
452.00 ,2019/07/26 01:00,1040.86,0.0129504,
453.00 ,2019/07/26 02:00,1040.84,0.0127904,
454.00 ,2019/07/26 03:00,1040.86,0.0129504,
455.00 ,2019/07/26 04:00,1040.87,0.0130304,
456.00 ,2019/07/26 05:00,1040.89,0.0131904,
457.00 ,2019/07/26 06:00,1040.8101,0.0125512,
458.00 ,2019/07/26 07:00,1040.77,0.0122304,
459.00 ,2019/07/26 08:00,1040.84,0.0127904,
460.00 ,2019/07/26 09:00,1040.85,0.0128704,
461.00 ,2019/07/26 10:00,1040.78,0.0123104,
462.00 ,2019/07/26 11:00,1040.8,0.0124704,
463.00 ,2019/07/26 12:00,1040.905,0.0133104,
464.00 ,2019/07/26 13:00,1040.905,0.0133104,
465.00 ,2019/07/26 14:00,1040.905,0.0133104,
